id,tokens,intent
6,show flights from gwangju to gimpo on jeju airline with fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
47,show me all flights from haneda airport to gimpo airport by air seoul under 3 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4688,what are the fares for flights from charlotte to newark on tuesday and wednesday,"AskFlight, AskFlightWithCost"
427,show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way,"AskFlight, AskFlightWithCost"
65,i need flight info from toronto to san diego by united under 500000 won,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2237,please list all the flights from boston to san francisco leaving before 10 am,AskFlight
14,"for korean airlines, cheapest flight, from shanghai to incheon","AskFlight, AskFlightWithCost, AskFlightWithAirline"
5281,i want a flight from cincinnati to burbank on american airlines and leave in the afternoon,"AskFlight, AskFlightWithAirline"
1673,show me the cheapest flights round trip from new york to san jose arriving in san jose before 7 pm,"AskFlight, AskFlightWithCost"
82,hey give me leaving hongkong to pusan by airbusan around 150 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
61,nonstop flights from ny to las vegas by twa and fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
24,how much korean air ticket before 1 pm flights from jeju to gimpo,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
15,all flight list from icn to taipei on tuesday after 1500 by eva air,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
628,list daily flights from boston to oakland using united airlines,"AskFlight, AskFlightWithAirline"
5063,give me the fares from miami to cleveland next sunday,"AskFlight, AskFlightWithCost"
2092,is there a delta flight from boston to san francisco that stops in denver,"AskFlight, AskFlightWithAirline"
1101,does us air fly from dc to dallas,"AskFlight, AskFlightWithAirline"
2882,do you have a delta flight to san francisco from denver on august thirtieth in the early morning,"AskFlight, AskFlightWithAirline"
2185,list the flights from baltimore to seattle that stop in minneapolis,AskFlight
3419,please show me continental flights from san francisco to pittsburgh on friday,"AskFlight, AskFlightWithAirline"
1901,list first class airfare round trip from indianapolis to memphis,"AskFlight, AskFlightWithCost"
75,from incheon to dubai on emirates on friday with fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
43,what is the price of the least expensive on canadian from incheon to vancouver,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1949,how much is a first class ticket from washington to san francisco leaving on friday,AskFlight
,departing denver arriving phoenix on march by continental,"AskFlight, AskFlightWithAirline"
1195,what type of aircraft are used on flights from cleveland to dallas that leave before noon,AskFlight
3374,show me all flight from san francisco to oakland,AskFlight
1930,show me all first class fares from new york to miami leaving on a tuesday,"AskFlight, AskFlightWithCost"
,from dallas to baltimore on friday by air canada round fares,"AskFlight, AskFlightWithCost"
5051,i would like to leave this afternoon on an american flight from cincinnati to burbank,"AskFlight, AskFlightWithAirline"
4290,what are the flights on mondays that travel from charlotte north carolina to phoenix arizona,AskFlight
2235,show me all the flights to baltimore after 6 o'clock pm,AskFlight
4526,what nonstop flights between boston and washington arrive after 5 o'clock pm,AskFlight
519,i want to fly from boston to san francisco via dallas fort worth on american airlines,"AskFlight, AskFlightWithAirline"
1977,what are the coach fares for flights from charlotte to newark tuesday evening,"AskFlight, AskFlightWithCost"
69,first class fares from hawaii to shanghai on chinese airlines on tomorrow,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3151,show me the morning flights from memphis to new york city,AskFlight
1547,which flights are available on april twenty first in the morning from nashville to tacoma,AskFlight
33,cheapest one from budapest to prague on czech airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
49,cheapest flight rome to venice by alitalia on saturday,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
804,what is the least expensive one way fare from boston to pittsburgh,"AskFlight, AskFlightWithCost"
19,how much does it cost from boston to toronto on us air,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
13,hi I need a flight information from tokyo to okinawa by peach air under 50 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3,show me the flight from jeju to osaka under 40 dollars on jal,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2726,round trip fares new york to san jose,"AskFlight, AskFlightWithCost"
952,show me the earliest flight on august second from boston to denver that serves a meal,AskFlight
4915,show all flights and fares from denver to san francisco,"AskFlight, AskFlightWithCost"
2562,i want the cheapest flight from pittsburgh to atlanta,"AskFlight, AskFlightWithCost"
39,show all flights from paris to seoul by airfrance and cheapest one,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
775,what is the least expensive one way fare between philadelphia and boston,"AskFlight, AskFlightWithCost"
3604,show me some information on making a reservation from philadelphia to denver on sunday,AskFlight
101,what are the flights that leave detroit and arrive in chicago around 7 pm next wednesday,AskFlight
85,show all jeju air flights from gimpo to quingdao arrives at 9 am and fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2899,list the flights from denver to westchester county on june seventh,AskFlight
71,what is the cost of flight ticket leaving incheon to frankfurt on lufthansa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5274,list the alaska airline flights from burbank to anywhere,"AskFlight, AskFlightWithAirline"
2757,what is the fare going one way on november seventh from denver to oakland,AskFlight
2599,what's the lowest round trip fare from dallas to baltimore,"AskFlight, AskFlightWithCost"
3767,show all flights from denver to san francisco,AskFlight
1886,show me all first class prices from dallas to baltimore,"AskFlight, AskFlightWithCost"
11,show first class tickets from incheon to toronto by every airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2427,what is the latest flight from san francisco to boston,AskFlight
86,earliest and cheapest flight from gimpo to pusan by airbusan ,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
48,the cheapest flight from seoul to barcelona in the morning on korean air,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4525,i'd like a nonstop flight from atlanta to baltimore that gets in around 7 pm,AskFlight
2498,my question is i want to go to san francisco and i live in denver and i would like to fly on united airlines do you have an early flight,"AskFlight, AskFlightWithAirline"
2652,show me the cheapest one way fare from baltimore to dallas,"AskFlight, AskFlightWithCost"
56,from incheon to toronto on dec 28th on korean air with fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3427,what flights are available friday from san francisco to boston,AskFlight
3564,what flights arrive in seattle from on continental,"AskFlight, AskFlightWithAirline"
1928,i need a first class ticket on united airlines from denver to baltimore scheduled for december seventeenth,"AskFlight, AskFlightWithAirline"
5029,i would like a flight from washington to boston flight 324 on august twentieth,AskFlight
60,what is the price of business class ticket from prague to porto after 2100,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1580,cheapest one way fare from indianapolis to orlando on december twenty seventh,"AskFlight, AskFlightWithCost"
0,what is the cost of a round trip flight from pittsburgh to atlanta beginning on april twenty fifth and returning on may sixth,"AskFlight, AskFlightWithCost"
5014,i want to leave oakland and arrive in boston at 5 o'clock in the afternoon,AskFlight
2956,get fares from washington to boston,"AskFlight, AskFlightWithCost"
5070,show me flights denver to washington dc on thursday,AskFlight
3102,does american airlines fly from atlanta to philadelphia,"AskFlight, AskFlightWithAirline"
4427,list flights from seattle to salt lake city on delta l10,"AskFlight, AskFlightWithAirline"
7,how much is on morning flight ticket from sapporo to incheon on asiana airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
946,show me the flights that leave on thursday mornings from atlanta to washington and include whether meals are offered and what the prices are,"AskFlight, AskFlightWithCost"
3544,now list for me only the united flights that flight from oakland to boston,"AskFlight, AskFlightWithAirline"
1093,i want to travel from washington dc to philadelphia on tuesday morning,AskFlight
38,hey please show me the flights from incheon to frankfurt on lufthansa under 500 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1920,show me the fares for a first class ticket from baltimore to dallas,"AskFlight, AskFlightWithCost"
2919,please show me all fares for flights from denver to oakland,"AskFlight, AskFlightWithCost"
960,what continental flights go from chicago to seattle before 10 am in the morning that have a meal,"AskFlight, AskFlightWithAirline"
695,how many us air flights leave from washington,"AskFlight, AskFlightWithAirline"
64,from denver to boston on continental airlines on jan 21st with fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2536,what's the cheapest way to fly between atlanta and denver,"AskFlight, AskFlightWithCost"
623,list all daily flights between boston and oakland using american airlines,"AskFlight, AskFlightWithAirline"
4694,continental airlines on saturday from chicago to seattle,"AskFlight, AskFlightWithAirline"
