id,tokens,intent
5168,i need information on ground transportation from the airport in atlanta,NoFlight
3047,show all flights on lufthansa airlines out of boston,Flight
5044,show me the airlines from love field,Flight
2063,ground transportation philadelphia,NoFlight
1190,what kind of airplanes are used by delta airlines flying between washington and denver,NoFlight
1564,cheapest fare from indianapolis to orlando on the twenty seventh of december,Flight
688,how many united flights are there from san francisco please,Flight
1595,show me what fare codes symbols stand for,NoFlight
3783,please list flights from philadelphia to san francisco,Flight
3979,flights from nashville to seattle,Flight
2936,how much does it cost to fly from boston to atlanta,Flight
908,what does fare code q mean,NoFlight
1483,i'd like a round trip ticket from los angeles to tacoma washington,Flight
872,in the next two days i want to fly from nashville to san jose or to tacoma,Flight
1028,show me the dinner flights from baltimore to oakland,Flight
4397,i'd need information please on a flight from washington dc san francisco california,Flight
2336,what is the first flight after 12 noon from washington for denver,Flight
867,flights from milwaukee to phoenix on saturday or sunday american airlines,Flight
4852,what flights are available from boston to dallas,Flight
4856,what flights are there between atlanta and denver,Flight
1397,can you please show me the flights from pittsburgh to boston on wednesday of next week that arrive before noon,Flight
3588,list saturday flights from washington to boston,Flight
2202,what's the ground transportation from oakland to san francisco,NoFlight
149,what flights are between dfw and oakland,Flight
4787,show me the flights from boston to pittsburgh on wednesday,Flight
4881,i need to go from boston to atlanta and back in the same day find me the earliest flight from boston,Flight
4472,give me the latest flight tomorrow on american airlines from milwaukee to tacoma,Flight
1811,which airlines fly from boston to washington,NoFlight
3304,could you tell me about flights from philadelphia to dallas the flights should leave philadelphia in the morning,Flight
2237,please list all the flights from boston to san francisco leaving before 10 am,Flight
5405,how do i get from the airport to downtown in tacoma,NoFlight
950,give me the flights from seattle to chicago that have meals on continental saturday morning,Flight
4277,explain meal codes sd d,NoFlight
1609,what airline uses the code hp,NoFlight
4811,i would like to fly from boston to baltimore,Flight
5270,what flights does us air have from san francisco to pittsburgh on tuesday,Flight
4794,what flights are there from pittsburgh to los angeles,Flight
2575,i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth,Flight
1631,what airline stands for hp,NoFlight
4141,show me flights from baltimore to philadelphia,Flight
4777,what flights are available friday from philadelphia to oakland,Flight
3454,show me the flights from westchester county to cincinnati,Flight
5431,do all the flights to oakland land at the same place,Flight
4492,show me the flights leaving from atlanta for washington dc on thursday morning,Flight
4485,i'd like to travel from kansas city to chicago next wednesday,Flight
5274,list the alaska airline flights from burbank to anywhere,Flight
4725,from toronto to atlanta in the afternoon,Flight
1201,what kind of aircraft is used on a flight from cleveland to dallas,NoFlight
4816,what flights are there from baltimore to newark,Flight
1259,show me the flights leaving from love field,Flight
4112,flights to baltimore,Flight
3610,show me the flights from boston to pittsburgh leaving wednesdays and thursdays,Flight
4691,what does it cost to fly from boston to oakland on united airlines,Flight
1238,what ground transportation is available from the pittsburgh airport to the town,NoFlight
2102,i'd like to take a flight that begins in boston and lands at dallas fort worth but i'd like to stop over in philadelphia,Flight
487,what flights are available from atlanta to oakland with one way economy fares,Flight
2784,what is the cost of a round trip ticket flying from boston to dallas dallas to oakland leaving july first,Flight
1471,show me the latest flight on wednesday from atlanta to washington dc,Flight
2709,please give me all flights from dallas to oakland before noon,Flight
4111,i would like to fly to baltimore,Flight
2626,what is the cheapest one way fare from denver to pittsburgh,Flight
2455,what's the earliest flight from nashville to tacoma on american on tuesday the eighteenth of may,Flight
3737,can you list all flights from toronto to san diego,Flight
6,list the nonstop flights early tuesday morning from dallas to atlanta,Flight
2675,i'd like to make a trip between atlanta and boston i wish to know the cheapest fare,Flight
5021,please list the flights from washington dc to atlanta,Flight
3477,show me all flights that go from new york to miami on tuesday and go from miami to new york on sunday,Flight
334,what is the distance from la guardia to new york's downtown,NoFlight
1165,where does flight ua 281 from boston to oakland stop,Flight
1629,i would like information on twa flights from washington to philadelphia,Flight
2643,all right what i'd like to do is find the cheapest one way fare from boston to denver,Flight
3577,what flights are available from denver to philadelphia on monday,Flight
3858,i need a flight from philadelphia to boston,Flight
2297,i want a flight from pittsburgh to los angeles that departs after 6 pm on thursday,Flight
582,list all flights from long beach to columbus late saturday,Flight
871,which are the flights from denver to baltimore or washington dc,Flight
2459,what is the fare on the first flight from atlanta to denver on thursday morning,Flight
443,flights from baltimore denver and pittsburgh to philadelphia where the round trip fare for each is less than 1000 dollars,Flight
651,list the flights arriving in baltimore from denver on august third,Flight
4124,show me all the flights between oakland and denver,Flight
203,show me the flights from atlanta to bwi,Flight
483,can you show me the flights from dallas to baltimore with economy fares,Flight
247,how much is limousine service in los angeles,NoFlight
